index,unused_border,ellipse_similar_center_dist,ellipse_similar_axis_dist,ellipse_similar_angle_dist,ellipse_max_iter,ellipse_line_fitting_area,canny_quantile_2,canny_quantile_1,blur_k_size,num_data,duration_mean,hd_mean,hd_std,dice_mean,dice_std,diff_mean,diff_std,adiff_mean,adiff_std
716,5,10,10,0.3490658503988659,10000,15,0.9,0.8,17,100,0.4976627779996488,4.595107688614649,0.6395905650836122,0.9053818583513763,0.09914566486111379,-1.7594046409053004,20.829051742611206,18.295226682970238,18.295226682970238
775,5,20,20,0.3490658503988659,1000,7,0.9,0.9,17,100,0.051646586999995636,4.657451478667564,0.5757259131988125,0.8974588305602867,0.09979579567680459,0.6980521187177234,17.571200341901715,14.635942489365814,14.635942489365814
699,5,20,20,0.17453292519943295,1000,15,0.9,0.8,17,100,0.06199446700047702,4.912332636844486,0.6021745652741678,0.8784104988553999,0.10408751003683728,-5.466237881490575,21.211317946858514,18.072370619148224,18.072370619148224
400,5,10,10,0.17453292519943295,10000,7,0.9,0.8,11,100,0.6095346220000647,4.631723280467442,0.617210614459878,0.9073896748708629,0.1223002053326145,1.4707525951207863,13.928141768213452,11.874414243499924,11.874414243499924
838,5,10,20,0.3490658503988659,10000,7,0.95,0.9,17,100,0.29232538599986585,4.6149031582557045,0.5529250409692369,0.9094869091696935,0.08474844221213856,1.9500521456824798,13.171726568613414,10.363246378724934,10.363246378724934
537,5,20,10,0.17453292519943295,5000,7,0.95,0.9,11,100,0.26555792600032874,4.616390707581353,0.5851157486771632,0.9303429114400931,0.06245260145366756,1.4121656659968485,8.467027951602836,6.482275388054623,6.482275388054623
282,5,10,20,0.17453292519943295,10000,15,0.95,0.9,5,100,0.9250406429998111,5.092984413932357,0.6288596055375547,0.8090999895346981,0.13744850298668795,-12.412307502109732,26.351730136744454,20.483584998250624,20.483584998250624
534,5,10,20,0.3490658503988659,1000,7,0.95,0.9,11,100,0.06442995899938979,4.745039641052629,0.6392852739221216,0.9047518852968569,0.09999465960594368,1.4265448093711026,13.78482845650092,11.258478672006051,11.258478672006051
241,5,20,10,0.17453292519943295,1000,7,0.95,0.9,5,100,0.0866377919993829,5.3285971689621086,0.6636691786697334,0.7481657756326154,0.20963399440488806,-6.2701366334417425,40.89215818179651,31.276991910702584,31.276991910702584
220,5,10,10,0.3490658503988659,1000,15,0.9,0.9,5,100,0.11038993099937215,5.520328400233232,0.6080058093642013,0.5869718502889236,0.23606428125336565,10.467696139800761,39.381978767210356,25.08334657090773,25.08334657090773
751,5,20,20,0.3490658503988659,1000,15,0.95,0.8,17,100,0.060271495999768374,4.8082192418845935,0.6203841445742658,0.883795911224846,0.10605151179871664,-2.194491549529055,19.524043398446427,15.950073008051394,15.950073008051394
603,5,20,20,0.17453292519943295,1000,15,0.9,0.7,17,100,0.06487423199927435,4.968933649324756,0.6588161931615579,0.8607972135537978,0.14384447382945728,-4.905972325412757,26.95684493960637,23.788472835426017,23.788472835426017
429,5,20,10,0.3490658503988659,10000,15,0.9,0.8,11,100,0.6736349610006437,4.927580852051017,0.5014594321790988,0.8669596523421312,0.085380672383965,-9.337118474121604,21.903309509286764,19.30117531291632,19.30117531291632
593,5,20,10,0.17453292519943295,10000,7,0.9,0.7,17,100,0.4910627970006317,4.627659262906427,0.5986261598265091,0.9164451839799933,0.09041168763097752,0.9075566718944992,20.26715868313505,17.829508444406063,17.829508444406063
281,5,20,10,0.17453292519943295,10000,15,0.95,0.9,5,100,0.9422601620003115,5.1676677823112955,0.5731445175889567,0.8012348146021541,0.16233908471725708,-10.915916702468637,27.5783254853746,20.924754498541624,20.924754498541624
461,5,20,10,0.3490658503988659,1000,15,0.95,0.8,11,100,0.07266656700056046,5.211556604329539,0.6432852548129582,0.7882173387743957,0.16307750710692037,-4.496826193158212,31.482157931224407,24.017167878152026,24.017167878152026
504,5,10,10,0.17453292519943295,1000,15,0.9,0.9,11,100,0.07186093099997379,5.386699002325951,0.597531841288939,0.7350381917140341,0.21122710693777463,-3.212458585986162,35.507000866116606,25.912860383617545,25.912860383617545
676,5,10,10,0.3490658503988659,1000,7,0.9,0.8,17,100,0.05777633300051093,4.8367642373758315,0.6241857014876373,0.8673858166556989,0.15739354535656586,0.2164218294318262,25.616489341268057,21.535502883993633,21.535502883993633
656,5,10,10,0.17453292519943295,5000,15,0.95,0.7,17,100,0.2654130769998301,4.63740922627949,0.5724620476307947,0.9008622313046692,0.09773490487024539,0.43276900374274535,18.50265280290276,15.572357970135652,15.572357970135652
717,5,20,10,0.3490658503988659,10000,15,0.9,0.8,17,100,0.4229453149996698,4.580225208614933,0.5518902672077933,0.9087226750568251,0.09147824134223774,-0.905440973980711,15.501853310716653,12.925283774447651,12.925283774447651
365,5,20,10,0.3490658503988659,1000,15,0.95,0.7,11,100,0.07890490300022066,5.276426491363053,0.585449392478729,0.7902978380620934,0.1455273372818196,-5.449765128424944,33.83807361980861,25.958657257852053,25.958657257852053
84,5,10,10,0.3490658503988659,5000,15,0.95,0.7,5,100,0.8327245910000056,5.348534948442685,0.6139571146863185,0.6997130515683532,0.17675605352638138,-1.8920222608851671,37.94367951735375,25.451389258494693,25.451389258494693
332,5,10,10,0.3490658503988659,10000,15,0.9,0.7,11,100,0.7566415339999366,5.05129634328053,0.5898169998344212,0.8469981184784249,0.10720118152719177,-10.219044938687128,24.70256930412551,21.35029876301506,21.35029876301506
757,5,20,10,0.3490658503988659,5000,15,0.95,0.8,17,100,0.24495772499940358,4.659283369878513,0.6039252739693203,0.9030433337036514,0.09649142102306522,2.223151439433932,15.883611333697955,12.748677739952138,12.748677739952138
118,5,10,20,0.3490658503988659,10000,7,0.9,0.8,5,100,1.5908814589993563,4.980317404085259,0.5742263610306382,0.8366166729595834,0.12808218468742574,-12.729467268600768,31.531911580766756,27.687614678150723,27.687614678150723
498,5,10,20,0.17453292519943295,10000,7,0.9,0.9,11,100,0.5342192369990516,4.639417698788609,0.5466180837308884,0.9118771611376468,0.12446316635117942,0.5226762842932149,12.57555624642002,10.7357637974811,10.7357637974811
771,5,20,20,0.17453292519943295,1000,7,0.9,0.9,17,100,0.05511569599970244,4.869043531157324,0.5706766245370049,0.891836630434466,0.10067462757326974,0.6586021804354241,14.321942495020304,10.86270071106858,10.86270071106858
645,5,20,10,0.3490658503988659,10000,7,0.95,0.7,17,100,0.3743850519997068,4.622040220752245,0.5381826862566312,0.9156750687593589,0.08616893334288324,1.357637889879138,14.361920635423571,11.367663790605931,11.367663790605931
343,5,20,20,0.3490658503988659,1000,7,0.95,0.7,11,100,0.07308748600073159,4.85554116721598,0.6061302769181319,0.8787721546873907,0.11403897793426751,-1.5791336106024065,22.351733470325836,18.66338112085527,18.66338112085527
194,5,10,20,0.17453292519943295,1000,7,0.9,0.9,5,100,0.1137920490000397,5.247442429690978,0.65470168014037,0.7133694010726361,0.2251250950107604,-2.056230579617443,37.58561746025224,28.385719117995926,28.385719117995926
248,5,10,10,0.17453292519943295,5000,7,0.95,0.9,5,100,0.4583035359997302,5.094943686765028,0.5787035568931568,0.8117224676767436,0.1721367472484592,-5.743791039577238,31.42031177795959,25.434899390884997,25.434899390884997
16,5,10,10,0.17453292519943295,10000,7,0.9,0.7,5,100,1.8723649749998004,5.087804258993325,0.5981856593060225,0.7684282294476386,0.17398250941352028,-6.4848989845636735,38.091383457580186,29.41487790729846,29.41487790729846
277,5,20,10,0.3490658503988659,5000,15,0.95,0.9,5,100,0.5236651219998021,5.285684325834362,0.6043121205297239,0.7929626750680806,0.14251697406526517,-10.405201379273421,30.387032900473006,23.37988492102522,23.37988492102522
119,5,20,20,0.3490658503988659,10000,7,0.9,0.8,5,100,1.6406050210003742,5.031126406473024,0.5575624095065819,0.8308729653259175,0.14861139023306885,-13.621027532355015,33.379339153830955,29.8029299561058,29.8029299561058
225,5,20,10,0.17453292519943295,5000,15,0.9,0.9,5,100,0.6189841610006988,5.369695304603519,0.5999767131162145,0.7438912024694442,0.17895136190836688,-12.763240354230645,42.886712131650306,31.739943648350216,31.739943648350216
380,5,10,10,0.3490658503988659,10000,15,0.95,0.7,11,100,0.6642372109997087,4.927615324774004,0.64244420506264,0.8701448388311641,0.09454094038662816,-4.951296324961085,26.502372771837667,22.425360450112557,22.425360450112557
174,5,10,20,0.3490658503988659,1000,15,0.95,0.8,5,100,0.1750301640003454,5.511186447767063,0.6169523809437699,0.5901903039820955,0.2219555389667803,3.8081614022902546,49.615948335110346,31.99721668398236,31.99721668398236
862,5,10,20,0.3490658503988659,10000,15,0.95,0.9,17,100,0.3431680880009662,4.681815223081075,0.5130678346533448,0.9064258608793975,0.09019439071812216,2.0197203567556734,12.205296763826613,9.45945300750111,9.45945300750111
436,5,10,10,0.3490658503988659,1000,7,0.95,0.8,11,100,0.07139103599940427,4.8742603791252295,0.6126492862720649,0.8872185720754157,0.10411554222127753,0.4996229828450802,12.055925779463392,8.782825866661819,8.782825866661819
814,5,10,20,0.3490658503988659,10000,15,0.9,0.9,17,100,0.3638255649991333,4.649638070069332,0.595323371393409,0.9039307171482217,0.09415699006716706,1.7467803356065545,15.429906581577503,12.476571936864147,12.476571936864147
826,5,10,20,0.17453292519943295,5000,7,0.95,0.9,17,100,0.22483376100077293,4.737094710791017,0.5859755752104403,0.9076369905306252,0.08953225228072356,1.659057217343983,12.523654195690083,9.70917061953198,9.70917061953198
149,5,20,10,0.3490658503988659,1000,7,0.95,0.8,5,100,0.15188539599999784,5.327923922424989,0.6538361368029574,0.7201895454839661,0.1854013329343674,0.9733512633274577,44.74086825155714,32.74841286116367,32.74841286116367
224,5,10,10,0.17453292519943295,5000,15,0.9,0.9,5,100,0.6768037169997114,5.337913130886391,0.6409300432292088,0.7235804125472894,0.18555200350703793,-5.95785209110539,37.169755415961404,24.49704331307192,24.49704331307192
